Country,tf_dense_MAPE,LR_MAPE,SV_MAPE,XGBR_MAPE,category
13169,16.504595,12.978686,16.094997,16.197998,LR
13171,1.6118791,1.373074,1.7930582,1.7631974,LR
13173,12.856767,15.653485,14.86824,14.9470825,tf_dense
13175,2.825927,2.341603,1.6203642,1.7150472,SV
13177,2.119677,1.7101068,2.89228,2.979801,LR
13179,3.0320618,1.9190373,3.2636695,3.313432,LR
13181,1.9291816,1.7499626,1.3325993,1.3216993,XGBR
13183,7.86552,8.302095,7.216464,7.2543287,SV
13185,0.7855159,2.4037216,3.2075272,3.2101486,tf_dense
13187,3.1774414,2.3541837,0.875178,0.8999515,SV
13189,4.4223266,4.427509,2.1239922,2.214767,SV
13191,3.1324954,6.321838,3.1478155,3.294315,tf_dense
13193,13.080907,12.752029,12.7074585,12.698823,XGBR
13195,0.8584405,2.4137177,3.898862,3.8693168,tf_dense
13197,1.3373932,1.8747039,3.0334456,3.0257206,tf_dense
13199,1.1143327,1.5369741,0.9900805,0.94221085,XGBR
13201,2.9371667,3.1551354,2.4766874,2.4649122,XGBR
13205,2.9267378,2.097559,1.4000255,1.4681773,SV
13207,1.7605113,1.143579,1.4489517,1.6034852,LR
13209,3.0685346,4.0167108,1.5964681,1.597134,SV
13211,2.4438672,4.523091,5.9303684,5.9958587,tf_dense
13213,4.0519915,1.4920318,0.9069257,0.96066,SV
13215,1.1570884,0.6984944,1.2839504,1.4067414,LR
13217,2.5021229,1.3962004,2.4729388,2.6754825,LR
13219,2.5500197,0.8920681,0.38284752,0.382854,SV
13221,1.5570635,1.1947694,1.6476336,1.645377,LR
13223,1.1661704,1.5159376,2.4364688,2.5070283,tf_dense
13225,2.4643102,2.5572686,2.0562866,2.0491588,XGBR
13227,0.9403113,1.197687,2.066589,2.0703762,tf_dense
13229,1.0268862,2.223528,0.99809337,0.87475127,XGBR
13231,0.46898374,1.634004,2.2203417,2.24441,tf_dense
13233,1.7936783,2.7122154,2.8468204,2.806324,tf_dense
13235,4.825978,5.990763,5.5976048,5.5266848,tf_dense
13237,2.395833,2.810423,1.059509,1.0886271,SV
13239,81.62764,4.4177966,9.6428585,9.68095,LR
13241,2.2743452,2.8138137,1.2875026,1.2895505,SV
13243,1.7007675,1.9505355,1.4935062,1.527057,SV
13245,1.321603,2.0524354,2.6464515,2.5561514,tf_dense
13247,1.241536,1.154836,2.4172986,2.4321418,LR
13249,1.2588252,1.737123,1.6919225,1.7404672,tf_dense
13251,8.360548,2.8108363,2.352984,2.433357,SV
13253,10.089607,4.279484,3.5688612,3.7139177,SV
13255,2.3028183,0.5698429,2.2784255,2.3547945,LR
13257,0.9260954,2.7140038,0.98837113,0.9871628,tf_dense
13259,5.1187134,5.92967,5.558341,5.641985,tf_dense
13261,2.061801,3.2475803,1.7599825,1.6676819,XGBR
13263,3.6729918,2.3795724,4.7122726,4.8364897,LR
13265,0.81798637,0.88146293,0.0,0.13644898,SV
13267,8.919879,6.5506964,5.732718,5.843785,SV
13269,5.2379885,6.155815,6.0789533,6.014376,tf_dense
13271,6.616792,5.4047,6.340623,6.436222,LR
13273,8.633352,5.196288,3.8750484,3.9075165,SV
13275,1.4668627,1.4251969,1.7165135,1.7414023,LR
13277,1.6135409,2.5904915,3.43344,3.5080798,tf_dense
13279,2.7472131,5.333482,2.681982,2.695211,SV
13281,5.7128096,2.5982308,2.284159,2.2833874,XGBR
13283,8.849012,10.4236555,8.448822,8.524199,SV
13285,8.592889,7.2727494,9.798245,9.959188,LR
13287,3.3084698,4.179556,5.6623764,5.7252045,tf_dense
13289,6.510955,4.2020364,6.0595384,6.0663886,LR
13291,1.0053236,2.601571,1.1791444,1.1828051,tf_dense
13293,2.9585695,2.5210273,0.8041911,0.796228,XGBR
13295,3.2286785,3.381332,4.335688,4.409709,tf_dense
13297,0.97316474,1.3456503,2.9865746,3.0436683,tf_dense
13299,0.88682336,0.7214573,0.689085,0.68914354,SV
13301,8.633809,6.9533205,8.196117,8.171564,LR
13303,2.423615,2.035729,1.6913944,1.7655525,SV
13305,4.0058413,5.8174396,4.093975,4.1736693,tf_dense
13307,18.250807,15.68012,5.833331,5.8644032,SV
13309,8.458501,10.727112,10.678075,10.856867,tf_dense
13311,0.8033451,2.2564318,2.9366624,2.997424,tf_dense
13313,0.8769426,0.8716269,1.2876974,1.2892296,LR
13315,3.2223783,10.27628,5.681823,5.868877,tf_dense
13317,8.023338,2.0125263,4.1432834,4.140279,LR
13319,2.5886676,1.8412743,1.3962994,1.4366255,SV
13321,3.709405,2.7148914,1.4142324,1.4146459,SV
15001,0.6333934,2.4297907,0.78750104,0.7871714,tf_dense
15003,3.5420191,2.1819863,1.469473,1.482267,SV
15005,613.2887,18.038448,25.000004,25.022442,LR
15007,6.123653,1.8280731,0.61458606,0.59097445,XGBR
15009,2.3093002,2.2987182,2.0615795,2.0663693,SV
16001,1.8264946,2.7489505,2.682676,2.688535,tf_dense
16003,1.52991,1.7422417,1.713214,1.7024252,tf_dense
16005,1.837649,0.45396006,1.2923099,1.2986908,LR
16007,1.7905676,1.4780933,1.5460402,1.4551704,XGBR
16009,2.8877661,20.021633,1.9439286,1.9315124,XGBR
16011,2.7974515,2.7545595,2.535162,2.6015882,SV
16013,0.41755596,0.24246368,0.2424207,0.23612869,XGBR
16015,1.4749825,1.8164079,0.99332404,0.99812067,SV
16017,0.7103091,1.1117643,1.2933367,1.3582866,tf_dense
16019,7.6930776,4.6039224,2.5158021,2.580013,SV
16021,8.25517,1.9310706,9.89891,10.191311,LR
16023,4.8161583,6.6990724,5.6921806,5.7767024,tf_dense
16025,4.987649,2.1055007,1.851854,1.8585178,SV
16027,3.654271,3.5861359,2.393088,2.4431095,SV
16029,2.5797312,0.7800831,0.7576527,0.80218726,SV
16031,2.6046686,1.6137954,2.7627804,2.77471,LR
16033,15.890869,8.367581,6.250001,6.314227,SV
16035,3.8582318,3.500063,3.5129495,3.5296412,LR
16037,2.7988646,3.7009563,3.4274988,3.4254956,tf_dense
16039,2.9237742,2.1720533,1.9978381,1.9945599,XGBR
16041,3.1592906,4.5114026,1.4476954,1.4751954,SV
16043,1.7955923,2.4959009,1.1771379,1.1768354,XGBR
16045,4.726468,3.3207111,0.7194103,0.7243085,SV
16047,1.4462608,1.6216964,2.3248847,2.400041,tf_dense
16049,1.2737464,7.036315,2.2440224,2.247598,tf_dense
16051,30.128777,6.644432,6.130914,6.6020293,SV
16053,5.585373,5.070413,4.747298,4.7854342,SV
16055,1.3026735,1.5021629,1.55457,1.600995,tf_dense
16057,2.7391865,2.1580715,1.6978621,1.774152,SV
16059,1.8897859,5.56932,2.0550125,2.1246157,tf_dense
16061,3.6278389,4.2484055,3.362076,3.386716,SV
16063,1.8645595,5.8330855,2.4111059,2.6129298,tf_dense
16065,2.2226248,2.7804513,5.108775,5.161219,tf_dense
16067,1.9174479,1.7509539,4.5440006,4.343854,LR
16069,4.0314155,2.1744766,2.4164205,2.4740548,LR
16071,4.343772,1.7521176,3.2309809,3.522665,LR
16073,0.7519748,2.4303071,3.9871588,3.98996,tf_dense
16075,3.8628325,4.74809,3.6628022,3.679096,SV
16077,2.2558386,25.120943,2.2285166,2.2981417,SV
16079,1.3602678,2.1348095,1.9752525,1.9922246,tf_dense
16081,3.1748273,2.0925593,1.6746614,1.7524745,SV
16083,1.9620156,1.4478272,1.9221168,1.9787811,LR
16085,2.5916452,2.944257,2.906259,2.9539762,tf_dense
16087,2.0629854,1.765982,2.466904,2.4545505,LR
17001,2.100762,1.5774233,0.39109066,0.35920382,XGBR
17003,1.8037524,1.7232683,0.6497579,0.7385206,SV
17005,3.3142023,4.1706386,5.512377,5.552312,tf_dense
17007,3.6865551,3.3516686,2.7393456,2.7370539,XGBR
17009,2.1997876,2.2642558,2.434289,2.4799116,tf_dense
17011,0.9965228,1.3370899,1.6257223,1.6438695,tf_dense
17013,4.5463023,2.2245631,1.7370473,1.6366173,XGBR
17015,0.5781326,0.3003608,0.4402819,0.4371169,LR
17017,0.92444366,4.5238967,2.2358856,2.116049,tf_dense
17019,2.589342,1.5308867,0.85111123,0.8551316,SV
17021,4.2560525,2.147846,1.2929527,1.3196585,SV
17023,3.2272942,4.584173,4.3251343,4.2990456,tf_dense
17025,1.710869,1.6360123,1.5155513,1.4761783,XGBR
17027,1.0756167,2.0442917,3.2034264,3.1954236,tf_dense
17029,3.0774355,3.5716777,2.6021242,2.5479856,XGBR
17031,1.8471032,1.3094201,0.7204327,0.73236203,SV
17033,3.9643617,3.0684993,2.298354,2.3242037,SV
17035,2.2249823,1.7596391,2.1575398,2.155985,LR
17037,1.497936,2.5308628,1.320846,1.3654854,SV
17039,4.7184534,7.166024,7.2815475,7.2415805,tf_dense
17041,2.590988,2.721944,2.7825043,2.789087,tf_dense
17043,4.8526325,3.3589973,2.885723,2.9074306,SV
17045,1.603911,0.92424136,0.9130932,0.9311203,SV
17047,6.230023,4.8237658,4.6148458,4.608222,XGBR
17049,9.92695,7.9183397,8.577507,8.772037,LR
17051,2.5173314,2.574163,2.2293675,2.2492714,SV
17053,3.1257153,2.1270838,1.881325,2.051788,SV
17055,6.5951347,8.28459,6.375058,6.351427,XGBR
17057,3.0766137,2.3761208,1.3254144,1.3674581,SV
17059,7.6591387,11.125183,6.762795,6.7882195,SV
17061,1.9162581,2.7408388,1.6095512,1.6163495,SV
17063,0.9704497,4.974912,2.286582,2.2797446,tf_dense
17065,16.277227,11.954898,13.5700035,13.7761545,LR
17067,2.741166,5.4474607,6.903663,6.8768225,tf_dense
17069,11.415543,3.5133839,10.128265,10.156871,LR
17071,3.6153402,6.3044295,7.2341084,7.144417,tf_dense
17073,3.6566489,3.349983,3.3204377,3.2836816,XGBR
17075,4.85632,321.78275,5.4803057,5.440748,tf_dense
17077,0.83745223,0.57330245,0.8116439,0.80516356,LR
17079,1.0703351,2.5405989,0.8726001,0.9445074,SV
17081,6.2363753,3.6030948,3.0261607,3.032477,SV
17083,0.7668837,0.89450663,1.2855579,1.236356,tf_dense
17085,2.2902021,0.71238893,1.8196133,1.8080592,LR
17087,5.310708,4.825613,4.384502,4.4073696,SV
17089,2.4216511,1.7588,0.612741,0.61306256,SV
17091,1.1839055,0.9119138,1.0123727,1.1008401,LR
17093,1.0725873,1.3846854,1.0323354,1.0418186,SV
17095,2.2946448,3.6295302,1.677908,1.6725322,XGBR
17097,1.708341,1.3294306,1.6920211,1.7439504,LR
17099,2.3196425,0.8554138,1.3260686,1.3629017,LR
17101,1.767442,1.872208,1.5226045,1.5428426,SV
17103,4.77576,3.4309857,2.2347226,2.2072098,XGBR
17105,1.9935269,0.92529327,0.7157518,0.7530175,SV
17107,3.761526,3.651736,1.5525156,1.5314974,XGBR
17109,27.625633,7.8202906,6.135135,6.561861,SV
17111,2.7365887,2.0581512,1.2354851,1.2917602,SV
17113,3.4706547,2.8515897,2.4752073,2.4828565,SV
17115,2.058859,0.8604391,0.7738712,0.85972494,SV
17117,1.9257914,0.72587997,0.77908266,0.77907157,LR
17119,2.7934735,0.8876968,2.6292882,2.6301796,LR
17121,2.0115893,1.7673686,1.3701084,1.3611972,XGBR
17123,2.047089,1.0977066,2.5363672,2.377645,LR
17125,6.3721986,4.0864286,4.9006433,5.1077933,LR
17127,2.3915465,5.052188,2.3683562,2.399466,SV
17129,2.1849353,2.0333056,2.5899363,2.6482081,LR
17131,5.88291,6.4050546,5.5326204,5.5195475,XGBR
17133,5.4034224,3.386157,2.1278546,2.1820142,SV
17135,19.056906,16.775995,15.895727,16.079834,SV
17137,4.122304,3.207757,3.294756,3.2971923,LR
17139,3.657545,4.0349274,2.6652715,2.6738677,SV
17141,2.104603,2.6541612,1.8532617,1.8208921,XGBR
17143,0.5964148,0.46340105,0.8443351,0.86700207,LR
17145,2.5729249,1.8557963,1.9956126,1.9505819,LR
17147,2.5434494,3.4597845,0.6949294,0.65674156,XGBR
17149,1.025278,1.690051,1.5933636,1.5632024,tf_dense
17151,8.11797,6.1232862,6.974639,6.9498644,LR
17153,5.317252,8.04331,4.6168833,4.7625623,SV
17155,7.666219,7.0780835,6.089862,5.9932985,XGBR
17157,6.675658,5.25417,4.2583184,4.4071994,SV
17159,10.135306,3.3093004,0.8425683,0.8658709,SV
17161,1.9785895,1.2494802,1.877995,2.0073526,LR
17163,2.6056654,5.1603117,1.9611957,1.9918435,SV
17165,1.846848,2.937548,4.470371,4.5591755,tf_dense
17167,1.70541,1.9783735,1.8803918,1.8998135,tf_dense
17169,6.0208707,2.8610039,5.6064596,5.637566,LR
17171,12.84829,2.810014,3.6173031,3.61365,LR
17173,1.8184278,4.2978773,0.63631606,0.5898822,XGBR
17175,8.768661,2.9038846,3.2864294,3.3263955,LR
17177,3.1264598,2.731207,2.9319239,2.9312346,LR
17179,3.530937,1.6799049,0.8148713,0.8174714,SV
17181,2.018223,2.0032654,2.068144,2.0681539,LR
17183,4.5590906,1.8771331,0.91193545,1.0354725,SV
17185,7.4618473,2.273224,1.6520662,1.6588161,SV
17187,2.5572333,3.7787907,1.2197856,1.1829834,XGBR
17189,1.4919392,1.2094766,3.1570945,3.267149,LR
17191,2.39349,1.5524393,2.9048724,2.959248,LR
17193,5.6985607,5.910904,3.8951597,3.874309,XGBR
17195,2.26968,2.0088906,2.1760464,2.328381,LR
17197,5.2342706,3.2530355,5.20586,5.5047927,LR
17199,2.8789742,1.7492477,2.5685854,2.6179147,LR
17201,2.309504,1.6630294,1.1155024,1.1861675,SV
17203,1.8438227,1.8387843,1.3783302,1.4194299,SV
18001,2.0647316,1.8217154,1.8871356,1.8985431,LR
18003,1.3074418,1.4226528,1.6969092,1.6953617,tf_dense
18005,3.409186,3.3925323,2.8929067,2.891238,XGBR
18007,3.470248,3.5792253,3.6350164,3.6325793,tf_dense
18009,3.7770607,5.5989885,5.4480104,5.3175106,tf_dense
18011,4.243995,2.8481498,2.3876152,2.5531883,SV
18013,1.1713233,1.338982,0.9345356,0.964991,SV
18015,3.4694746,1.1804792,1.2402349,1.2293946,LR
18017,1.2504265,0.61783034,1.4217931,1.4181409,LR
18019,5.839365,4.3243804,3.675618,3.680791,SV
18021,0.63617426,0.7861177,0.99529326,1.0973686,tf_dense
18023,3.9058084,2.367383,2.8585668,3.0120916,LR
18025,2.2678792,19.673319,1.8378865,1.8648908,SV
18027,3.9674866,2.428664,2.1495435,2.207425,SV
18029,2.9995613,2.3748078,2.126232,2.213766,SV
18031,4.051004,2.1138988,4.509193,4.5163827,LR
18033,17.838257,6.36585,5.7898602,6.1470795,SV
18035,0.78918254,0.60225356,0.651071,0.6626237,LR
18037,2.6952887,0.56932974,1.351568,1.3620387,LR
18039,10.351751,3.6769364,1.1042318,1.104272,SV
18041,16.219568,2.7573884,0.8692354,0.8711648,SV
18043,6.1277213,5.068584,4.040533,4.0422397,SV
18045,1.9413571,1.5894446,2.4734945,2.4503045,LR
18047,8.317351,8.849081,8.92865,8.958316,tf_dense
18049,1.3831964,5.483829,0.9993814,0.9975236,XGBR
18051,1.0224794,3.5978832,0.78645927,0.7911854,SV
18053,1.5273608,0.6313182,0.5648263,0.50933117,XGBR
18055,1.8696014,0.563612,1.120178,1.2623069,LR
18057,1.6836768,2.2775705,2.0785568,2.1181674,tf_dense
18059,1.595314,1.296205,1.0638738,1.086852,SV
18061,2.6349242,2.2219567,1.8445879,1.8451204,SV
18063,2.395088,2.5172265,2.2309299,2.233478,SV
18065,3.3983126,0.71807915,0.7456359,0.8414928,LR
18067,2.1779191,2.6524162,1.5827888,1.56962,XGBR
18069,2.0064256,1.8367145,1.2119442,1.227395,SV
18071,7.5121446,9.627375,8.321823,8.1595,tf_dense
18073,42.78643,30.01681,30.326874,30.469114,LR
18075,1.4025952,4.636241,1.44496,1.4695498,tf_dense
18077,4.59749,1.8543743,1.0281094,1.1592698,SV
18079,2.9085279,3.54855,2.909869,2.9163227,tf_dense
18081,2.1202326,2.0060136,2.48325,2.5397995,LR
18083,2.098263,3.902308,0.39405748,0.4655401,SV
18085,14.718288,16.202942,16.212502,16.21102,tf_dense
18087,8.002814,3.144463,1.6119103,1.6669475,SV
18089,2.6246634,2.4690475,3.211473,3.336643,LR
18091,1.9979585,1.9333836,1.5077717,1.5368044,SV
18093,0.9353366,1.0280573,0.98304886,0.9831609,tf_dense
18095,5.3381004,4.5536194,3.626687,3.696166,SV
18097,4.4973483,3.2739606,2.5738895,2.6076372,SV
18099,1.0002564,1.3464556,1.0867947,1.0928425,tf_dense
18101,11.116536,12.853209,9.005324,9.216427,SV
18103,1.912456,8.181259,2.3620474,2.306557,tf_dense
18105,2.5447721,1.9569811,1.7525897,1.7484816,XGBR
18107,3.9962604,2.5228758,1.0839386,1.1747786,SV
18109,3.9067647,3.693109,2.9099483,2.8978505,XGBR
18111,2.6680865,0.76470196,2.2400572,2.278178,LR
18113,0.60640997,0.90481275,0.72259325,0.7224361,tf_dense
18115,3.3321571,8.031427,3.6830034,3.7720225,tf_dense
18117,1.661802,1.8267393,1.014079,1.0676522,SV
18119,2.2159877,1.9003414,2.577069,2.5443447,LR
18121,3.5600498,2.4243963,1.7287688,1.7453641,SV
18123,5.558931,7.104507,3.9218397,3.8956017,XGBR
18125,7.246134,2.0860422,5.018093,5.0990233,LR
18127,3.9311006,2.3751025,1.4097236,1.5755783,SV
18129,2.717394,1.8595752,1.1748284,1.2610078,SV
18131,7.784997,8.553211,7.1676397,7.2325454,SV
18133,1.2721174,0.81016606,1.6199168,1.6424838,LR
18135,1.4151316,1.2851318,2.3840659,2.403061,LR
18137,2.3329432,2.4468122,0.38922533,0.39386618,SV
18139,1.0232673,1.0926774,0.8719934,0.87224394,SV
18141,3.0096433,1.4121758,1.9746493,2.1978867,LR
18143,9.611086,5.7388215,5.855964,6.096002,LR
18145,0.904698,0.75191903,0.6770111,0.67714584,SV
18147,4.4557266,3.4611728,2.0672743,2.1192744,SV
18149,1.1684216,1.3661152,1.3948655,1.3990142,tf_dense
18151,0.44742748,1.1599501,1.3901098,1.4692466,tf_dense
18153,7.6942964,3.106701,4.3219275,4.3278165,LR
18155,3.345649,2.5443482,1.1597674,1.1197574,XGBR
18157,3.5257995,6.4464345,2.3410466,2.3983357,SV
18159,3.2542963,1.2149636,0.7044676,0.6972178,XGBR
18161,6.4949646,5.45962,5.4565883,5.5292244,SV
18163,5.4822936,1.0601331,2.9276333,3.0723684,LR
18165,10.177881,11.590227,11.469453,11.446124,tf_dense
18167,2.1305368,2.3478534,3.305468,3.323645,tf_dense
18169,4.018398,4.1459827,2.6565905,2.705346,SV
18171,3.617061,1.7825471,2.8543367,2.9195108,LR
18173,0.46314102,1.173303,2.5449321,2.5978816,tf_dense
18175,3.2934175,2.6943576,3.0890882,3.1905255,LR
18177,1.8227898,2.07064,1.1584029,1.134907,XGBR
18179,0.9800721,0.5186933,0.6431614,0.7261306,LR
18181,4.9962482,3.0969415,2.0400274,2.0410929,SV
18183,4.5341825,2.843443,2.2659533,2.2900555,SV
19001,9.1631365,5.4432364,2.01347,2.0192692,SV
19003,2.6111157,6.2396026,1.4515048,1.6697,SV
19005,8.794546,12.476381,8.368162,8.265487,XGBR
19007,1.3950099,1.6750684,1.4319824,1.400566,tf_dense
19009,11.686642,9.895275,10.083893,10.154083,LR
19011,3.3804085,2.6569703,0.70208967,0.69994676,XGBR
19013,1.2535399,0.60515755,0.7827539,0.8911645,LR
19015,0.9665148,0.9686069,1.1132417,1.2522007,tf_dense
19017,0.92928505,1.1439364,0.58265996,0.62998766,SV
19019,0.59184563,0.92575514,0.93205386,0.9053151,tf_dense
19021,2.581939,6.45615,2.7406387,2.8521473,tf_dense
19023,5.542282,4.8599596,3.9621315,4.064494,SV
19025,2.9853072,4.226278,2.924149,2.8882763,XGBR
19027,1.391589,0.7153198,0.7990272,0.81787634,LR
19029,5.3123574,5.329238,3.5914793,3.6646776,SV
19031,1.8840575,2.075277,3.5319896,3.57126,tf_dense
19033,1.3541498,5.9968734,1.3159162,1.260428,XGBR
19035,2.7653978,3.672287,2.1329892,2.1703613,SV
19037,1.4620003,10.2281885,2.087284,2.0721474,tf_dense
19039,4.7812605,7.3499494,4.760096,4.6600738,XGBR
19041,3.7367349,2.9729538,0.8651156,0.8635481,XGBR
19043,4.403926,3.8044782,5.449818,5.4439635,LR
19045,0.7592298,0.53283954,0.7212289,0.70993423,LR
19047,3.5453901,1.6113136,1.706637,1.7785281,LR
19049,2.547599,3.995314,2.8544383,2.8956537,tf_dense
19051,2.9611742,8.336477,1.937585,1.9496855,SV
19053,1.3711282,2.9120786,2.1705947,2.1215305,tf_dense
19055,0.445538,0.5218415,0.3419072,0.34548178,SV
19057,1.7569556,1.9679341,2.390025,2.408916,tf_dense
19059,0.9895578,1.41208,1.7902415,1.7786152,tf_dense
19061,5.1671834,1.8259988,0.5491096,0.54199016,XGBR
19063,4.1212387,7.4200826,3.3416896,3.3355813,XGBR
19065,22.806852,4.8613024,5.4507627,5.5448956,LR
19067,3.2152932,3.2953494,1.2261827,1.4012045,SV
19069,2.9007313,3.1466324,3.4953632,3.3503234,tf_dense
19071,18.952587,11.487982,13.681318,13.834703,LR
19073,1.7558092,1.8200659,1.0680372,1.0753666,SV
19075,4.4895887,3.6169708,3.9949405,4.106059,LR
19077,7.5212774,4.233876,4.600483,4.827479,LR
19079,1.8788043,2.9815204,1.8094782,1.8803719,SV
19081,1.8434495,3.959921,1.0407484,0.99703556,XGBR
19083,6.744565,3.301122,2.2180579,2.3462586,SV
19085,1.9079086,2.4787188,1.4491445,1.4494519,SV
19087,8.662072,7.878583,6.674704,6.8441024,SV
19089,2.39692,0.8141145,0.7321728,0.7347153,SV
19091,0.6890294,0.66067266,0.9655309,1.0052029,LR
19093,4.729899,3.5649538,1.8100715,1.8500842,SV
19095,1.6724855,4.2132335,1.6388367,1.6607355,SV
19097,2.408953,2.3287985,2.7640786,2.772496,LR
19099,4.1139684,1.5751945,4.0711346,4.0807867,LR
19101,5.110999,1.1495625,2.156593,2.4579153,LR
19103,2.4560192,2.7932894,1.2073156,1.2359098,SV
19105,1.1152236,1.0959668,1.2629801,1.220708,LR
19107,2.5242414,2.1777265,1.8376507,1.8819321,SV
19109,0.8650438,0.87305933,1.5012577,1.509722,tf_dense
19111,2.567294,2.2127838,0.77541834,0.8598182,SV
19113,3.8450704,3.0145876,0.83529353,0.8322762,XGBR
19115,1.8765291,1.796285,2.9185872,2.950626,LR
19117,2.2901945,2.4882615,1.7413793,1.7542206,SV
19119,3.119537,4.7012115,4.7377,4.8820353,tf_dense
19121,4.372555,0.5305851,0.9169832,1.060197,LR
19123,2.3636985,1.6338909,3.0660868,3.0600433,LR
19125,0.8486375,5.109968,0.40785784,0.406456,XGBR
19127,1.735184,1.9592557,1.4133377,1.5130492,SV
19129,1.587226,3.6382346,2.0262356,2.0047457,tf_dense
19131,2.3905952,4.2968364,3.8371015,3.837721,tf_dense
19133,3.0552313,8.630999,4.3837986,4.315737,tf_dense
19135,7.7106056,7.0160956,5.654183,5.717066,SV
19137,3.074988,2.5807831,4.393554,4.4300084,LR
19139,2.6917121,1.2088494,2.0122595,2.1392848,LR
19141,2.511891,2.012445,1.5800923,1.5798512,XGBR
19143,50.78641,24.30872,22.17237,22.192326,SV
19145,8.096963,2.371347,1.5028318,1.6060114,SV
19147,2.6362286,9.979351,3.5684948,3.5125453,tf_dense
19149,1.182235,1.3382123,1.880671,1.8999212,tf_dense
19151,4.8484697,3.667085,1.7892245,1.9050969,SV
19153,4.4971466,4.1429663,3.5496445,3.6467922,SV
19155,3.7265286,2.1668859,1.2179334,1.2842252,SV
19157,1.2097627,3.4597683,2.161457,2.1449804,tf_dense
19159,1.4076328,3.114909,3.2668061,3.223747,tf_dense
19161,3.8668149,5.234493,2.8047752,2.7714763,XGBR
19163,3.9749935,2.6315136,1.4971812,1.5403873,SV
19165,3.7677991,0.8596667,1.9168537,1.9089599,LR
19167,3.8723567,2.6904774,2.9133232,2.925881,LR
19169,4.4445624,3.5461776,2.5782752,2.5984316,SV
19171,9.006055,5.984045,4.6325893,4.777637,SV
19173,10.882068,5.965675,8.912394,9.064039,LR
19175,25.676811,27.435928,21.483881,21.473778,XGBR
19177,3.3852127,3.9622638,2.3101766,2.3093953,XGBR
19179,3.4379861,2.0747154,1.6085619,1.6716758,SV
19181,2.9916472,0.93487597,1.0610293,1.0629503,LR
19183,2.4188256,2.6267967,3.0390854,3.0816746,tf_dense
19185,25.938543,2.2267416,4.036407,4.1439,LR
19187,17.877748,6.6035566,6.640111,6.7986264,LR
19189,5.365292,2.2506416,1.9564013,2.0112438,SV
19191,4.250017,1.8374168,2.0311973,2.20608,LR
19193,1.6124133,1.3106376,0.45422274,0.4685368,SV
19195,6.900361,1.762569,1.9642416,2.318494,LR
19197,5.9499884,5.0139456,5.564266,5.6980166,LR
20001,3.686077,9.278395,6.284279,6.422362,tf_dense
20003,2.0964777,1.5132552,3.362537,3.36489,LR
20005,3.9143243,0.94165236,1.4236795,1.6042643,LR
20007,5.8304353,6.87735,5.5022435,5.428606,XGBR
20009,5.0680437,7.1793613,0.8725246,0.8909093,SV
20011,2.5972736,7.8524976,2.3974638,2.4568236,SV
20013,3.8713973,5.6188188,2.5454714,2.7560306,SV
20015,1.3363836,1.5512561,1.5769501,1.5908461,tf_dense
20017,1.7232676,1.3559198,3.005517,3.0088644,LR
20019,17.244497,6.3566685,2.7843828,2.546445,XGBR
20021,9.633409,10.528294,8.187988,8.333976,SV
20023,11.693959,10.768043,9.2708645,9.399127,SV
20025,4.0708013,2.5800807,4.3372846,4.3327656,LR
20027,2.7173936,2.7715824,3.3021183,3.487607,tf_dense
20029,0.9522006,1.2970334,1.2178332,1.1186626,tf_dense
20031,7.1642027,6.8180456,5.9333878,6.0518355,SV
20033,14.877072,4.3830447,6.1403537,6.1884093,LR
20035,3.9575226,6.1756516,4.9951153,5.006001,tf_dense
20037,3.2663903,1.2934151,1.3948519,1.4920722,LR
20039,8.659525,9.208432,7.867492,7.861446,XGBR
20041,3.093095,2.6416938,3.3399832,3.3534334,LR
20043,8.149053,5.635327,3.6161091,3.5009015,XGBR
20045,3.9591665,2.2246962,0.97219634,1.0025967,SV
20047,13.0952015,7.8749695,8.38068,8.611849,LR
20049,1.8822446,2.366339,1.2925775,1.3094012,SV
20051,6.290078,7.1301503,5.426452,5.431288,SV
20053,5.1894784,2.0329556,1.6210648,1.6736838,SV
20055,3.961154,6.169031,4.645938,4.613921,tf_dense
20057,3.3862185,0.80959433,1.162719,1.2868621,LR
20059,3.3945851,2.8602111,2.4258473,2.4679859,SV
20061,1.4602826,1.1344142,0.8661315,0.81014687,XGBR
20063,5.254541,5.192828,3.160302,3.1616683,SV
20065,17.865095,26.756426,13.901872,13.933195,SV
20067,1.8244184,1.0124873,3.8120837,3.7091467,LR
20069,4.091048,4.391414,2.4885728,2.5632331,SV
20071,7.380022,1.098995,0.0,0.07514737,SV
20073,2.3709607,2.2405028,0.82743263,1.0218045,SV
20075,2.530532,2.012033,3.4327652,3.398823,LR
20077,24.543594,5.3895884,6.8662124,7.0828767,LR
20079,2.1340358,2.9075172,1.2921106,1.2952251,SV
20081,6.1957345,1.6653724,3.0792682,3.3212264,LR
20083,5.9734426,8.80564,5.479323,5.4816246,SV
20085,5.064828,2.3893907,5.2817426,5.3816595,LR
20087,4.075013,5.9333763,3.4171667,3.404043,XGBR
20089,8.607909,7.484481,6.894223,6.902801,SV
20091,1.033471,1.144167,1.9603012,2.0220745,tf_dense
20093,14.187246,12.127583,10.647175,10.71804,SV
20095,7.4225383,2.3329906,5.05094,5.129113,LR
20097,3.506628,4.096388,4.161178,4.0432043,tf_dense
20099,1.8179193,1.3281467,1.3540131,1.3501565,LR
20101,3.1755555,1.8669046,0.96153796,0.9778569,SV
